Station_ID,Station_Name,Operator,State,City,Address,Latitude,Longitude,Charger_Type,Power_kW,Available_Chargers,Charging_Cost_per_Unit,Estimated_Waiting_Time_Min,Status,Route_Name,Route_Order,Has_Food_Court,Has_Cafe,Has_Washroom,Review_Rating,Review_Count,Division,Data_Source
EV1581,Mahabaleshwar EV Charging Station 1581,Tata Power,Maharashtra,Mahabaleshwar,"Sector 17, Mahabaleshwar",17.945054,73.632409,AC,30,8,10.16,8.0,Available,,,True,False,False,5.0,60,Pune,SYNTHETIC_ADDED
EV1582,Sangli EV Charging Station 1582,MSEDCL Public Charging,Maharashtra,Sangli,"Station Rd 1, Sangli",16.876699,74.592907,DC Fast,15,5,11.0,37.0,Available,,,False,False,False,3.9,84,Pune,SYNTHETIC_ADDED
EV1583,Miraj EV Charging Station 1583,Tata Power,Maharashtra,Miraj,"Highway Rd 24, Miraj",16.828395,74.620826,CHAdeMO,7,2,11.42,18.0,Available,,,True,False,True,4.7,198,Pune,SYNTHETIC_ADDED
EV1584,Islampur EV Charging Station 1584,Kazam,Maharashtra,Islampur,"MIDC Area 18, Islampur",17.072613,74.230432,AC,7,2,12.92,22.0,Available,,,False,True,False,3.6,85,Pune,SYNTHETIC_ADDED
EV1585,Vita EV Charging Station 1585,MSEDCL Public Charging,Maharashtra,Vita,"Market Yard 22, Vita",17.426244,74.53154,CHAdeMO,30,2,18.71,3.0,Maintenance,,,False,False,True,3.5,131,Pune,SYNTHETIC_ADDED
EV1586,Kolhapur EV Charging Station 1586,Tata Power,Maharashtra,Kolhapur,"Station Rd 22, Kolhapur",16.701553,74.225916,CHAdeMO,150,5,10.02,26.0,Busy,,,False,False,False,3.2,224,Pune,SYNTHETIC_ADDED
EV1587,Ichalkaranji EV Charging Station 1587,Zeon Charging,Maharashtra,Ichalkaranji,"Sector 7, Ichalkaranji",16.681853,74.460935,Type 2,7,3,18.16,18.0,Busy,,,False,True,False,3.5,144,Pune,SYNTHETIC_ADDED
EV1588,Gadhinglaj EV Charging Station 1588,ChargeZone,Maharashtra,Gadhinglaj,"Highway Rd 20, Gadhinglaj",16.214041,74.366156,CCS2,90,2,20.63,3.0,Available,,,False,False,False,4.9,65,Pune,SYNTHETIC_ADDED
EV1589,Kagal EV Charging Station 1589,Ather Grid,Maharashtra,Kagal,"Station Rd 22, Kagal",16.561189,74.302536,DC Fast,90,4,16.7,28.0,Busy,,,True,False,True,4.3,46,Pune,SYNTHETIC_ADDED
EV1590,Solapur EV Charging Station 1590,Ather Grid,Maharashtra,Solapur,"MIDC Area 6, Solapur",17.662375,75.881419,CCS2,30,1,16.42,20.0,Maintenance,,,True,False,True,4.8,116,Pune,SYNTHETIC_ADDED
EV1591,Pandharpur EV Charging Station 1591,Tata Power,Maharashtra,Pandharpur,"Station Rd 25, Pandharpur",17.706473,75.319264,CCS2,90,3,15.38,28.0,Busy,,,True,False,True,4.0,173,Pune,SYNTHETIC_ADDED
EV1592,Barshi EV Charging Station 1592,MSEDCL Public Charging,Maharashtra,Barshi,"Sector 18, Barshi",18.222298,75.709983,CCS2,15,3,15.86,7.0,Maintenance,,,False,False,True,4.6,102,Pune,SYNTHETIC_ADDED
EV1593,Akkalkot EV Charging Station 1593,ChargeZone,Maharashtra,Akkalkot,"Sector 25, Akkalkot",17.499271,76.229685,DC Fast,120,1,10.36,37.0,Maintenance,,,False,False,False,3.7,243,Pune,SYNTHETIC_ADDED
EV1594,Nashik EV Charging Station 1594,MSEDCL Public Charging,Maharashtra,Nashik,"Market Yard 17, Nashik",19.989372,73.817641,Type 2,7,3,9.86,15.0,Busy,,,False,False,False,3.0,223,Nashik,SYNTHETIC_ADDED
EV1595,Ozar EV Charging Station 1595,ChargeZone,Maharashtra,Ozar,"Highway Rd 4, Ozar",20.086852,73.939475,CHAdeMO,150,5,17.65,18.0,Busy,,,False,True,False,3.8,108,Nashik,SYNTHETIC_ADDED
EV1596,Igatpuri EV Charging Station 1596,Ather Grid,Maharashtra,Igatpuri,"Station Rd 8, Igatpuri",19.720175,73.584618,CHAdeMO,120,1,12.75,23.0,Busy,,,True,False,False,4.6,103,Nashik,SYNTHETIC_ADDED
EV1597,Sinnar EV Charging Station 1597,Jio-bp,Maharashtra,Sinnar,"Highway Rd 26, Sinnar",19.849831,73.975833,CCS2,30,5,21.34,0.0,Maintenance,,,False,False,True,4.7,154,Nashik,SYNTHETIC_ADDED
EV1598,Malegaon EV Charging Station 1598,Statiq,Maharashtra,Malegaon,"Market Yard 13, Malegaon",20.577005,74.508995,AC,120,6,17.84,40.0,Maintenance,,,False,False,False,4.3,161,Nashik,SYNTHETIC_ADDED
EV1599,Manmad EV Charging Station 1599,MSEDCL Public Charging,Maharashtra,Manmad,"Sector 19, Manmad",20.25139,74.409581,AC,120,1,10.34,17.0,Busy,,,False,True,True,4.2,126,Nashik,SYNTHETIC_ADDED
EV1600,Dhule EV Charging Station 1600,MSEDCL Public Charging,Maharashtra,Dhule,"Highway Rd 18, Dhule",20.874302,74.753796,Type 2,90,5,14.18,19.0,Busy,,,False,False,False,3.4,87,Nashik,SYNTHETIC_ADDED
EV1601,Shirpur EV Charging Station 1601,Statiq,Maharashtra,Shirpur,"MIDC Area 1, Shirpur",21.376304,74.882195,Type 2,150,2,14.13,8.0,Busy,,,False,True,True,3.0,91,Nashik,SYNTHETIC_ADDED
EV1602,Nandurbar EV Charging Station 1602,Tata Power,Maharashtra,Nandurbar,"Sector 15, Nandurbar",21.359363,74.278601,AC,90,2,14.31,18.0,Maintenance,,,False,True,True,4.2,200,Nashik,SYNTHETIC_ADDED
EV1603,Shahada EV Charging Station 1603,Kazam,Maharashtra,Shahada,"Highway Rd 22, Shahada",21.539471,74.48051,CCS2,7,1,13.58,1.0,Available,,,True,False,False,4.8,230,Nashik,SYNTHETIC_ADDED
EV1604,Jalgaon EV Charging Station 1604,Zeon Charging,Maharashtra,Jalgaon,"MIDC Area 18, Jalgaon",20.990934,75.567346,CHAdeMO,150,7,15.52,17.0,Maintenance,,,False,True,True,4.8,85,Nashik,SYNTHETIC_ADDED
EV1605,Bhusawal EV Charging Station 1605,Ather Grid,Maharashtra,Bhusawal,"Sector 12, Bhusawal",21.032086,75.779294,CHAdeMO,90,2,16.08,6.0,Busy,,,False,True,False,3.8,191,Nashik,SYNTHETIC_ADDED
EV1606,Chalisgaon EV Charging Station 1606,Jio-bp,Maharashtra,Chalisgaon,"Sector 9, Chalisgaon",20.450963,75.018455,DC Fast,22,4,19.82,34.0,Available,,,False,False,True,3.8,96,Nashik,SYNTHETIC_ADDED
EV1607,Amalner EV Charging Station 1607,Tata Power,Maharashtra,Amalner,"Sector 19, Amalner",21.043862,75.078851,Type 2,60,6,8.84,31.0,Available,,,True,False,True,4.5,23,Nashik,SYNTHETIC_ADDED
EV1608,Ahmednagar EV Charging Station 1608,ChargeZone,Maharashtra,Ahmednagar,"Highway Rd 22, Ahmednagar",19.079049,74.776843,CCS2,15,7,14.11,23.0,Busy,,,False,False,False,3.1,175,Nashik,SYNTHETIC_ADDED
EV1609,Shirdi EV Charging Station 1609,Magenta ChargeGrid,Maharashtra,Shirdi,"Station Rd 11, Shirdi",19.760845,74.500258,Type 2,90,8,19.34,0.0,Busy,,,True,False,True,3.1,141,Nashik,SYNTHETIC_ADDED
EV1610,Sangamner EV Charging Station 1610,ChargeZone,Maharashtra,Sangamner,"Sector 13, Sangamner",19.574182,74.190665,CCS2,60,1,17.39,7.0,Available,,,False,True,True,4.2,194,Nashik,SYNTHETIC_ADDED
EV1611,Kopargaon EV Charging Station 1611,Zeon Charging,Maharashtra,Kopargaon,"Station Rd 23, Kopargaon",19.906263,74.477323,AC,7,4,15.71,33.0,Available,,,True,True,True,3.4,12,Nashik,SYNTHETIC_ADDED
EV1612,Shrirampur EV Charging Station 1612,MSEDCL Public Charging,Maharashtra,Shrirampur,"Highway Rd 14, Shrirampur",19.618346,74.666649,DC Fast,150,3,10.83,25.0,Available,,,False,False,False,4.3,133,Nashik,SYNTHETIC_ADDED
EV1613,Chhatrapati Sambhajinagar EV Charging Station 1613,Tata Power,Maharashtra,Chhatrapati Sambhajinagar,"Market Yard 18, Chhatrapati Sambhajinagar",19.901794,75.31633,Type 2,30,8,10.83,35.0,Available,,,False,False,True,3.7,132,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1614,Paithan EV Charging Station 1614,Magenta ChargeGrid,Maharashtra,Paithan,"Sector 11, Paithan",19.492767,75.356862,AC,90,8,12.15,15.0,Maintenance,,,False,True,False,4.6,83,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1615,Vaijapur EV Charging Station 1615,Jio-bp,Maharashtra,Vaijapur,"Station Rd 30, Vaijapur",19.936558,74.750146,CHAdeMO,7,4,19.97,27.0,Available,,,True,True,True,4.0,65,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1616,Kannad EV Charging Station 1616,Jio-bp,Maharashtra,Kannad,"MIDC Area 27, Kannad",20.287205,75.161243,CHAdeMO,120,7,17.76,30.0,Busy,,,False,False,True,3.8,96,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1617,Jalna EV Charging Station 1617,Statiq,Maharashtra,Jalna,"Market Yard 23, Jalna",19.862634,75.892009,CHAdeMO,60,2,13.44,5.0,Available,,,False,False,False,3.5,8,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1618,Ambad EV Charging Station 1618,Ather Grid,Maharashtra,Ambad,"Station Rd 13, Ambad",19.611725,75.795155,Type 2,15,7,13.53,6.0,Maintenance,,,True,False,True,3.4,104,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1619,Parbhani EV Charging Station 1619,MSEDCL Public Charging,Maharashtra,Parbhani,"Highway Rd 14, Parbhani",19.278692,76.766851,Type 2,7,1,15.87,26.0,Maintenance,,,True,False,False,3.6,188,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1620,Gangakhed EV Charging Station 1620,Statiq,Maharashtra,Gangakhed,"Sector 21, Gangakhed",18.96373,76.766191,DC Fast,150,2,8.83,15.0,Busy,,,True,True,False,3.9,89,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1621,Hingoli EV Charging Station 1621,Statiq,Maharashtra,Hingoli,"Station Rd 16, Hingoli",19.716348,77.153604,AC,150,2,19.89,34.0,Available,,,True,False,True,3.1,152,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1622,Kalamnuri EV Charging Station 1622,Tata Power,Maharashtra,Kalamnuri,"Station Rd 23, Kalamnuri",19.879061,77.343713,CCS2,60,1,12.5,12.0,Busy,,,False,False,False,3.7,138,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1623,Beed EV Charging Station 1623,MSEDCL Public Charging,Maharashtra,Beed,"MIDC Area 24, Beed",18.976504,75.771883,AC,90,3,9.42,29.0,Maintenance,,,True,False,True,4.0,158,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1624,Georai EV Charging Station 1624,Jio-bp,Maharashtra,Georai,"MIDC Area 8, Georai",19.243655,75.722209,CHAdeMO,120,2,15.89,21.0,Available,,,False,False,True,5.0,139,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1625,Ambajogai EV Charging Station 1625,Zeon Charging,Maharashtra,Ambajogai,"Station Rd 14, Ambajogai",18.758879,76.410535,Type 2,7,7,20.17,22.0,Available,,,False,True,True,3.0,120,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1626,Nanded EV Charging Station 1626,ChargeZone,Maharashtra,Nanded,"Sector 10, Nanded",19.120459,77.310867,CHAdeMO,60,8,20.18,31.0,Busy,,,True,False,True,4.5,122,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1627,Deglur EV Charging Station 1627,Jio-bp,Maharashtra,Deglur,"Highway Rd 11, Deglur",18.546285,77.568134,Type 2,7,8,16.14,21.0,Available,,,True,True,False,4.6,115,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1628,Kandhar EV Charging Station 1628,Jio-bp,Maharashtra,Kandhar,"Market Yard 11, Kandhar",18.854094,77.153558,Type 2,15,5,14.12,11.0,Busy,,,True,True,True,4.4,215,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1629,Latur EV Charging Station 1629,Magenta ChargeGrid,Maharashtra,Latur,"Station Rd 2, Latur",18.379022,76.535878,Type 2,120,2,10.21,39.0,Available,,,False,True,True,3.8,42,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1630,Udgir EV Charging Station 1630,Jio-bp,Maharashtra,Udgir,"Highway Rd 28, Udgir",18.407699,77.101179,CHAdeMO,22,8,18.86,28.0,Available,,,True,False,False,4.7,18,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1631,Ausa EV Charging Station 1631,MSEDCL Public Charging,Maharashtra,Ausa,"Market Yard 11, Ausa",18.251591,76.482354,CHAdeMO,7,5,16.08,35.0,Busy,,,True,False,True,4.4,25,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1632,Osmanabad EV Charging Station 1632,Ather Grid,Maharashtra,Osmanabad,"MIDC Area 6, Osmanabad",18.199376,76.051629,CCS2,60,8,18.01,9.0,Available,,,False,True,True,3.8,234,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1633,Tuljapur EV Charging Station 1633,Statiq,Maharashtra,Tuljapur,"Station Rd 4, Tuljapur",17.99758,76.097116,Type 2,30,6,15.73,25.0,Maintenance,,,True,True,True,3.4,51,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1634,Pune EV Charging Station 1634,MSEDCL Public Charging,Maharashtra,Pune,"MIDC Area 1, Pune",18.499445,73.854029,Type 2,90,5,17.47,32.0,Available,Solapur-Pune,2,True,True,False,3.7,65,Pune,SYNTHETIC_ADDED
EV1635,Pimpri-Chinchwad EV Charging Station 1635,MSEDCL Public Charging,Maharashtra,Pimpri-Chinchwad,"Highway Rd 29, Pimpri-Chinchwad",18.65923,73.818333,CCS2,90,1,11.52,29.0,Maintenance,,,False,False,True,4.9,181,Pune,SYNTHETIC_ADDED
EV1636,Hinjawadi EV Charging Station 1636,Tata Power,Maharashtra,Hinjawadi,"Market Yard 29, Hinjawadi",18.574245,73.750867,AC,30,4,14.78,23.0,Busy,,,False,False,True,4.1,156,Pune,SYNTHETIC_ADDED
EV1637,Wakad EV Charging Station 1637,Tata Power,Maharashtra,Wakad,"MIDC Area 23, Wakad",18.569686,73.747472,AC,150,3,16.58,22.0,Available,,,False,True,True,4.5,134,Pune,SYNTHETIC_ADDED
EV1638,Hadapsar EV Charging Station 1638,Ather Grid,Maharashtra,Hadapsar,"Highway Rd 2, Hadapsar",18.528175,73.941764,CCS2,60,7,15.84,18.0,Maintenance,,,False,False,False,3.2,186,Pune,SYNTHETIC_ADDED
EV1639,Baner EV Charging Station 1639,Statiq,Maharashtra,Baner,"Market Yard 5, Baner",18.578644,73.76614,CCS2,30,8,14.87,14.0,Maintenance,,,False,False,True,3.0,13,Pune,SYNTHETIC_ADDED
EV1640,Chakan EV Charging Station 1640,Zeon Charging,Maharashtra,Chakan,"Market Yard 5, Chakan",18.779886,73.865647,AC,15,3,18.36,20.0,Maintenance,,,False,True,False,4.2,184,Pune,SYNTHETIC_ADDED
EV1641,Talegaon EV Charging Station 1641,Tata Power,Maharashtra,Talegaon,"Market Yard 26, Talegaon",18.753971,73.689488,CHAdeMO,150,3,15.11,27.0,Available,,,False,False,False,4.1,111,Pune,SYNTHETIC_ADDED
EV1642,Lonavala EV Charging Station 1642,Jio-bp,Maharashtra,Lonavala,"Sector 7, Lonavala",18.758188,73.401474,CHAdeMO,15,3,18.77,12.0,Maintenance,,,True,False,False,4.8,84,Pune,SYNTHETIC_ADDED
EV1643,Saswad EV Charging Station 1643,Jio-bp,Maharashtra,Saswad,"Market Yard 24, Saswad",18.323605,74.014567,Type 2,30,5,18.77,0.0,Busy,,,True,False,False,4.3,74,Pune,SYNTHETIC_ADDED
EV1644,Baramati EV Charging Station 1644,Jio-bp,Maharashtra,Baramati,"Market Yard 22, Baramati",18.126733,74.557165,AC,22,1,8.9,2.0,Busy,,,False,True,True,4.7,43,Pune,SYNTHETIC_ADDED
EV1645,Daund EV Charging Station 1645,Kazam,Maharashtra,Daund,"Highway Rd 7, Daund",18.471812,74.575453,AC,90,6,19.63,38.0,Maintenance,,,False,False,True,4.2,93,Pune,SYNTHETIC_ADDED
EV1646,Junnar EV Charging Station 1646,Magenta ChargeGrid,Maharashtra,Junnar,"Station Rd 15, Junnar",19.230313,73.874905,CHAdeMO,120,5,10.96,8.0,Maintenance,,,True,True,True,4.9,104,Pune,SYNTHETIC_ADDED
EV1647,Satara EV Charging Station 1647,Kazam,Maharashtra,Satara,"Market Yard 3, Satara",17.688152,74.040706,Type 2,90,2,20.44,0.0,Maintenance,,,True,False,True,4.2,111,Pune,SYNTHETIC_ADDED
EV1648,Karad EV Charging Station 1648,MSEDCL Public Charging,Maharashtra,Karad,"Sector 19, Karad",17.259213,74.153861,CHAdeMO,22,1,8.61,28.0,Busy,,,True,False,True,3.8,125,Pune,SYNTHETIC_ADDED
EV1649,Phaltan EV Charging Station 1649,ChargeZone,Maharashtra,Phaltan,"Market Yard 22, Phaltan",17.99522,74.409788,CHAdeMO,90,8,12.33,24.0,Busy,,,True,False,False,3.5,72,Pune,SYNTHETIC_ADDED
EV1650,Wai EV Charging Station 1650,MSEDCL Public Charging,Maharashtra,Wai,"Sector 12, Wai",17.932561,73.903785,AC,60,7,17.38,30.0,Busy,,,True,False,True,3.2,120,Pune,SYNTHETIC_ADDED
EV1651,Mahabaleshwar EV Charging Station 1651,Magenta ChargeGrid,Maharashtra,Mahabaleshwar,"Sector 17, Mahabaleshwar",17.960286,73.65888,CCS2,60,5,19.43,33.0,Available,,,True,False,True,3.7,218,Pune,SYNTHETIC_ADDED
EV1652,Sangli EV Charging Station 1652,Jio-bp,Maharashtra,Sangli,"Sector 13, Sangli",16.866501,74.580001,Type 2,150,1,20.88,1.0,Busy,,,False,True,True,4.9,221,Pune,SYNTHETIC_ADDED
EV1653,Miraj EV Charging Station 1653,Magenta ChargeGrid,Maharashtra,Miraj,"Market Yard 8, Miraj",16.828577,74.662289,CCS2,30,6,12.71,20.0,Busy,,,False,False,False,4.9,35,Pune,SYNTHETIC_ADDED
EV1654,Islampur EV Charging Station 1654,ChargeZone,Maharashtra,Islampur,"Sector 21, Islampur",17.075755,74.227435,DC Fast,120,7,10.06,14.0,Busy,,,False,False,True,3.6,234,Pune,SYNTHETIC_ADDED
EV1655,Vita EV Charging Station 1655,Zeon Charging,Maharashtra,Vita,"Station Rd 14, Vita",17.457509,74.530523,Type 2,120,8,12.87,23.0,Busy,,,False,True,False,3.0,181,Pune,SYNTHETIC_ADDED
EV1656,Kolhapur EV Charging Station 1656,Tata Power,Maharashtra,Kolhapur,"Highway Rd 16, Kolhapur",16.715259,74.214896,DC Fast,120,1,9.0,15.0,Maintenance,,,True,False,False,4.6,5,Pune,SYNTHETIC_ADDED
EV1657,Ichalkaranji EV Charging Station 1657,Magenta ChargeGrid,Maharashtra,Ichalkaranji,"Sector 6, Ichalkaranji",16.662039,74.44789,DC Fast,90,6,15.84,27.0,Busy,,,False,True,True,3.6,168,Pune,SYNTHETIC_ADDED
EV1658,Gadhinglaj EV Charging Station 1658,Ather Grid,Maharashtra,Gadhinglaj,"Station Rd 14, Gadhinglaj",16.232748,74.363377,Type 2,30,7,17.53,18.0,Busy,,,False,False,False,3.4,130,Pune,SYNTHETIC_ADDED
EV1659,Kagal EV Charging Station 1659,Ather Grid,Maharashtra,Kagal,"Station Rd 22, Kagal",16.597239,74.329177,CHAdeMO,15,3,12.63,11.0,Busy,,,False,True,False,4.3,60,Pune,SYNTHETIC_ADDED
EV1660,Solapur EV Charging Station 1660,Magenta ChargeGrid,Maharashtra,Solapur,"Sector 25, Solapur",17.675256,75.923408,AC,15,6,8.97,7.0,Busy,,,False,False,False,4.8,108,Pune,SYNTHETIC_ADDED
EV1661,Pandharpur EV Charging Station 1661,Kazam,Maharashtra,Pandharpur,"Sector 27, Pandharpur",17.677888,75.303443,DC Fast,90,7,13.86,0.0,Maintenance,,,False,False,False,4.7,73,Pune,SYNTHETIC_ADDED
EV1662,Barshi EV Charging Station 1662,MSEDCL Public Charging,Maharashtra,Barshi,"Sector 18, Barshi",18.235371,75.666132,CHAdeMO,120,6,17.4,5.0,Available,,,False,True,False,3.4,179,Pune,SYNTHETIC_ADDED
EV1663,Akkalkot EV Charging Station 1663,Kazam,Maharashtra,Akkalkot,"Sector 28, Akkalkot",17.522741,76.236024,Type 2,7,6,14.17,14.0,Busy,,,False,True,True,4.1,222,Pune,SYNTHETIC_ADDED
EV1664,Nashik EV Charging Station 1664,Kazam,Maharashtra,Nashik,"Station Rd 11, Nashik",20.023018,73.811288,Type 2,60,2,16.74,5.0,Busy,,,True,True,True,4.7,231,Nashik,SYNTHETIC_ADDED
EV1665,Ozar EV Charging Station 1665,Jio-bp,Maharashtra,Ozar,"Sector 1, Ozar",20.121091,73.90258,CCS2,22,3,10.5,29.0,Maintenance,,,True,True,False,4.6,89,Nashik,SYNTHETIC_ADDED
EV1666,Igatpuri EV Charging Station 1666,Statiq,Maharashtra,Igatpuri,"Market Yard 6, Igatpuri",19.705693,73.55045,DC Fast,15,5,12.72,27.0,Busy,,,False,False,False,3.5,156,Nashik,SYNTHETIC_ADDED
EV1667,Sinnar EV Charging Station 1667,Statiq,Maharashtra,Sinnar,"Station Rd 21, Sinnar",19.86602,73.988402,CCS2,90,4,9.64,7.0,Available,,,False,False,True,4.8,22,Nashik,SYNTHETIC_ADDED
EV1668,Malegaon EV Charging Station 1668,MSEDCL Public Charging,Maharashtra,Malegaon,"Sector 10, Malegaon",20.551955,74.528551,CCS2,60,1,20.48,22.0,Available,,,True,False,True,4.2,224,Nashik,SYNTHETIC_ADDED
EV1669,Manmad EV Charging Station 1669,ChargeZone,Maharashtra,Manmad,"Highway Rd 28, Manmad",20.256505,74.407895,CHAdeMO,60,4,21.28,37.0,Maintenance,,,False,False,True,3.9,101,Nashik,SYNTHETIC_ADDED
EV1670,Dhule EV Charging Station 1670,Kazam,Maharashtra,Dhule,"Sector 12, Dhule",20.878544,74.795188,CCS2,90,3,13.6,34.0,Maintenance,,,False,False,True,4.5,166,Nashik,SYNTHETIC_ADDED
EV1671,Shirpur EV Charging Station 1671,ChargeZone,Maharashtra,Shirpur,"Sector 5, Shirpur",21.340441,74.886992,Type 2,30,6,9.03,36.0,Available,,,False,False,False,4.6,234,Nashik,SYNTHETIC_ADDED
EV1672,Nandurbar EV Charging Station 1672,Kazam,Maharashtra,Nandurbar,"Station Rd 24, Nandurbar",21.346672,74.228738,CCS2,120,5,18.1,32.0,Available,,,True,False,True,4.8,71,Nashik,SYNTHETIC_ADDED
EV1673,Shahada EV Charging Station 1673,Kazam,Maharashtra,Shahada,"MIDC Area 5, Shahada",21.546531,74.480702,Type 2,7,4,15.66,1.0,Busy,,,False,False,True,4.9,223,Nashik,SYNTHETIC_ADDED
EV1674,Jalgaon EV Charging Station 1674,Ather Grid,Maharashtra,Jalgaon,"Sector 7, Jalgaon",21.002946,75.567556,CHAdeMO,30,3,21.31,32.0,Maintenance,,,True,False,True,4.4,180,Nashik,SYNTHETIC_ADDED
EV1675,Bhusawal EV Charging Station 1675,Magenta ChargeGrid,Maharashtra,Bhusawal,"Station Rd 16, Bhusawal",21.029292,75.774333,CHAdeMO,22,3,11.71,32.0,Busy,,,True,False,True,4.5,140,Nashik,SYNTHETIC_ADDED
EV1676,Chalisgaon EV Charging Station 1676,Jio-bp,Maharashtra,Chalisgaon,"Sector 24, Chalisgaon",20.470987,75.003134,CHAdeMO,90,5,17.09,17.0,Available,,,False,False,False,4.2,21,Nashik,SYNTHETIC_ADDED
EV1677,Amalner EV Charging Station 1677,Statiq,Maharashtra,Amalner,"Sector 15, Amalner",21.043886,75.04748,AC,15,6,18.26,18.0,Busy,,,False,True,False,4.9,112,Nashik,SYNTHETIC_ADDED
EV1678,Ahmednagar EV Charging Station 1678,Zeon Charging,Maharashtra,Ahmednagar,"Sector 17, Ahmednagar",19.078117,74.744911,CCS2,150,1,13.5,14.0,Busy,,,False,True,False,4.4,8,Nashik,SYNTHETIC_ADDED
EV1679,Shirdi EV Charging Station 1679,MSEDCL Public Charging,Maharashtra,Shirdi,"Market Yard 20, Shirdi",19.785465,74.447751,Type 2,150,3,10.59,27.0,Busy,,,True,False,True,3.2,58,Nashik,SYNTHETIC_ADDED
EV1680,Sangamner EV Charging Station 1680,Ather Grid,Maharashtra,Sangamner,"Sector 28, Sangamner",19.570237,74.24321,DC Fast,30,2,9.02,32.0,Maintenance,,,False,False,False,4.7,178,Nashik,SYNTHETIC_ADDED
EV1681,Kopargaon EV Charging Station 1681,ChargeZone,Maharashtra,Kopargaon,"MIDC Area 24, Kopargaon",19.867655,74.491209,DC Fast,7,6,12.12,26.0,Maintenance,,,True,False,True,3.9,240,Nashik,SYNTHETIC_ADDED
EV1682,Shrirampur EV Charging Station 1682,Kazam,Maharashtra,Shrirampur,"Station Rd 9, Shrirampur",19.588277,74.692131,Type 2,150,6,18.56,6.0,Busy,,,True,False,True,4.6,159,Nashik,SYNTHETIC_ADDED
EV1683,Chhatrapati Sambhajinagar EV Charging Station 1683,ChargeZone,Maharashtra,Chhatrapati Sambhajinagar,"Sector 30, Chhatrapati Sambhajinagar",19.883394,75.316581,AC,120,5,11.21,30.0,Maintenance,,,False,True,True,4.9,44,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1684,Paithan EV Charging Station 1684,ChargeZone,Maharashtra,Paithan,"Sector 15, Paithan",19.45889,75.363365,CHAdeMO,120,8,21.17,20.0,Busy,,,False,False,False,4.3,26,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1685,Vaijapur EV Charging Station 1685,Kazam,Maharashtra,Vaijapur,"MIDC Area 10, Vaijapur",19.928285,74.723754,Type 2,22,6,12.47,32.0,Available,,,True,False,True,3.4,10,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1686,Kannad EV Charging Station 1686,Tata Power,Maharashtra,Kannad,"Station Rd 25, Kannad",20.253449,75.126458,AC,15,8,11.44,7.0,Maintenance,,,True,False,False,4.4,177,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1687,Jalna EV Charging Station 1687,Jio-bp,Maharashtra,Jalna,"Station Rd 22, Jalna",19.862812,75.885813,Type 2,120,8,15.39,22.0,Available,,,False,False,True,3.7,26,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1688,Ambad EV Charging Station 1688,Kazam,Maharashtra,Ambad,"Station Rd 27, Ambad",19.587736,75.778973,CCS2,120,6,8.96,6.0,Available,,,False,False,False,3.9,53,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1689,Parbhani EV Charging Station 1689,Jio-bp,Maharashtra,Parbhani,"Station Rd 7, Parbhani",19.235288,76.750097,Type 2,22,2,10.31,39.0,Busy,,,False,False,False,3.9,210,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1690,Gangakhed EV Charging Station 1690,Tata Power,Maharashtra,Gangakhed,"Highway Rd 19, Gangakhed",18.971529,76.756254,CCS2,7,4,19.97,33.0,Busy,,,True,True,False,4.9,77,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1691,Hingoli EV Charging Station 1691,Zeon Charging,Maharashtra,Hingoli,"MIDC Area 30, Hingoli",19.705449,77.133093,CHAdeMO,22,1,21.27,22.0,Maintenance,,,True,False,True,3.3,77,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
